id,Status_pred,Prob
43514,0,0.3253
43515,1,0.7898
43516,1,0.8398
43517,1,0.8108
43518,1,0.5522
43519,0,0.4988
43520,0,0.2904
43521,1,0.5852
43522,0,0.1938
43523,0,0.0583
43524,1,0.8611
43525,1,0.7052
43526,0,0.2642
43527,1,0.54
43528,0,0.1062
43529,0,0.3286
43530,0,0.0773
43531,1,0.7569
43532,0,0.0063
43533,1,0.728
43534,1,0.8052
43535,0,0.4946
43536,0,0.2144
43537,1,0.6182
43538,1,0.5025
43539,0,0.2595
43540,1,0.8189
43541,0,0.0477
43542,0,0.1333
43543,0,0.0427
43544,0,0.0157
43545,0,0.4627
43546,0,0.4896
43547,1,0.8808
43548,0,0.1207
43549,0,0.3967
43550,0,0.0506
43551,0,0.1206
43552,1,0.5082
43553,0,0.1916
43554,0,0.4055
43555,1,0.9097
43556,1,0.8867
43557,0,0.098
43558,0,0.1568
43559,0,0.1148
43560,0,0.048
43561,0,0.3507
43562,0,0.1124
43563,0,0.2007
43564,0,0.041
43565,0,0.0032
43566,1,0.8072
43567,0,0.1019
43568,0,0.4454
43569,1,0.5348
43570,0,0.1617
43571,0,0.1322
43572,0,0.24
43573,0,0.1378
43574,0,0.1427
43575,1,0.7631
43576,0,0.3915
43577,0,0.118
43578,1,0.7428
43579,0,0.0222
43580,0,0.2044
43581,1,0.8057
43582,1,0.9052
43583,0,0.4348
43584,1,0.9262
43585,1,0.8616
43586,0,0.4265
43587,0,0.2921
43588,0,0.0793
43589,1,0.5999
43590,0,0.3598
43591,0,0.3124
43592,0,0.2719
43593,0,0.0484
43594,0,0.2683
43595,1,0.7661
43596,0,0.4449
43597,0,0.3775
43598,0,0.0752
43599,1,0.6343
43600,1,0.726
43601,0,0.1898
43602,0,0.1475
43603,1,0.8447
43604,1,0.7504
43605,0,0.101
43606,0,0.2987
43607,0,0.0482
43608,0,0.4487
43609,0,0.1077
43610,1,0.6015
43611,1,0.8086
43612,1,0.8958
43613,1,0.8338
43614,1,0.8098
43615,1,0.7358
43616,0,0.023
43617,0,0.0405
43618,0,0.2125
43619,1,0.5145
43620,0,0.2831
43621,0,0.2791
43622,1,0.7084
43623,1,0.8694
43624,0,0.1663
43625,0,0.0007
43626,1,0.9469
43627,1,0.8999
43628,0,0.1089
43629,0,0.3773
43630,0,0.2217
43631,1,0.6772
43632,0,0.3194
43633,1,0.6574
43634,1,0.8354
43635,0,0.376
43636,1,0.7516
43637,0,0.0031
43638,0,0.0283
43639,0,0.4596
43640,0,0.1583
43641,0,0.022
43642,0,0.1825
43643,0,0.0026
43644,1,0.8442
43645,0,0.0989
43646,0,0.0699
43647,0,0.1129
43648,0,0.2002
43649,1,0.799
43650,0,0.018
43651,0,0.144
43652,1,0.9244
43653,1,0.5936
43654,1,0.7341
43655,1,0.6193
43656,0,0.0735
43657,0,0.0692
43658,0,0.2869
43659,0,0.2884
43660,0,0.1207
43661,1,0.7626
43662,0,0.4336
43663,0,0.279
43664,1,0.6036
43665,1,0.534
43666,0,0.0012
43667,1,0.8376
43668,0,0.0058
43669,0,0.2331
43670,1,0.512
43671,0,0.12
43672,1,0.7976
43673,0,0.178
43674,0,0.1295
43675,0,0.1296
43676,0,0.0103
43677,0,0.2754
43678,0,0.2364
43679,0,0.1361
43680,1,0.7862
43681,0,0.2688
43682,0,0.0292
43683,1,0.8609
43684,0,0.1286
43685,0,0.2186
43686,0,0.0569
43687,0,0.1024
43688,0,0.057
43689,0,0.3243
43690,0,0.2108
43691,0,0.2235
43692,0,0.0264
43693,1,0.8734
43694,0,0.1337
43695,0,0.2083
43696,1,0.5689
43697,1,0.7883
43698,0,0.1216
43699,0,0.0617
43700,0,0.1379
43701,0,0.3514
43702,0,0.1189
43703,0,0.125
43704,0,0.0271
43705,0,0.0132
43706,0,0.3982
43707,0,0.0217
43708,0,0.2454
43709,0,0.0391
43710,0,0.4551
43711,1,0.5646
43712,0,0.0116
43713,0,0.2411
43714,0,0.2845
43715,0,0.2699
43716,1,0.5486
43717,1,0.8596
43718,0,0.042
43719,0,0.1563
43720,0,0.4081
43721,1,0.8371
43722,1,0.6145
43723,0,0.1273
43724,0,0.3604
43725,0,0.3853
43726,1,0.7132
43727,0,0.4611
43728,0,0.0335
43729,0,0.1617
43730,0,0.1177
43731,0,0.0624
43732,1,0.75
43733,0,0.2098
43734,0,0.1098
43735,0,0.4935
43736,0,0.0352
43737,1,0.6316
43738,0,0.1968
43739,0,0.1182
43740,0,0.0305
43741,1,0.8286
43742,0,0.0935
43743,1,0.8609
43744,0,0.301
43745,0,0.2172
43746,0,0.0246
43747,0,0.0551
43748,1,0.6887
43749,0,0.0693
43750,0,0.4494
43751,0,0.1073
43752,1,0.546
43753,0,0.4267
43754,0,0.0736
43755,0,0.067
43756,0,0.4696
43757,0,0.0731
43758,0,0.1324
43759,0,0.2456
43760,1,0.838
43761,0,0.0684
43762,0,0.2837
43763,0,0.0008
43764,0,0.0819
43765,1,0.9585
43766,0,0.0546
43767,0,0.4532
43768,1,0.8556
43769,1,0.8253
43770,0,0.0042
43771,1,0.7875
43772,0,0.0639
43773,0,0.2934
43774,0,0.0086
43775,1,0.7273
43776,1,0.5763
43777,0,0.0712
43778,0,0.0243
43779,1,0.6113
43780,0,0.0402
43781,1,0.9552
43782,0,0.0617
43783,0,0.2239
43784,0,0.4566
43785,0,0.0602
43786,1,0.7658
43787,0,0.4125
43788,1,0.8322
43789,0,0.1061
43790,0,0.1205
43791,0,0.192
43792,0,0.0924
43793,1,0.5102
43794,1,0.9217
43795,0,0.4257
43796,0,0.3413
43797,0,0.4577
43798,0,0.1895
43799,1,0.9356
43800,1,0.8113
43801,1,0.7079
43802,0,0.0793
43803,1,0.6878
43804,0,0.0919
43805,1,0.8362
43806,1,0.7502
43807,0,0.4676
43808,1,0.6491
43809,0,0.3119
43810,1,0.8389
43811,0,0.2463
43812,0,0.3164
43813,0,0.1857
43814,0,0.4255
43815,1,0.6844
43816,1,0.8098
43817,1,0.6647
43818,1,0.8537
43819,0,0.2179
43820,1,0.6345
43821,0,0.4982
43822,0,0.2404
43823,0,0.207
43824,0,0.4635
43825,0,0.1371
43826,0,0.097
43827,0,0.2229
43828,0,0.287
43829,1,0.7533
43830,1,0.815
43831,0,0.3527
43832,0,0.4235
43833,0,0.0219
43834,0,0.3018
43835,0,0.1112
43836,1,0.6109
43837,1,0.6895
43838,1,0.8347
43839,0,0.0896
43840,0,0.1244
43841,0,0.048
43842,0,0.2261
43843,0,0.0589
43844,0,0.175
43845,1,0.7475
43846,0,0.4781
43847,0,0.1477
43848,1,0.6403
43849,1,0.8518
43850,0,0.0343
43851,0,0.3088
43852,0,0.1229
43853,0,0.0852
43854,1,0.931
43855,1,0.8989
43856,1,0.7304
43857,0,0.2612
43858,0,0.3837
43859,0,0.3292
43860,0,0.0066
43861,1,0.5158
43862,1,0.892
43863,1,0.5083
43864,0,0.065
43865,0,0.1029
43866,0,0.1573
43867,0,0.0333
43868,0,0.1661
43869,0,0.1381
43870,1,0.825
43871,1,0.5804
43872,0,0.006
43873,1,0.8095
43874,1,0.9747
43875,0,0.3012
43876,0,0.1146
43877,0,0.2335
43878,1,0.9228
43879,0,0.249
43880,1,0.7991
43881,0,0.0672
43882,0,0.0188
43883,0,0.0235
43884,0,0.1754
43885,0,0.3507
43886,0,0.1379
43887,1,0.9503
43888,1,0.7856
43889,0,0.0188
43890,1,0.5855
43891,1,0.5146
43892,0,0.1733
43893,0,0.0361
43894,0,0.0562
43895,1,0.8638
43896,1,0.8518
43897,0,0.0081
43898,1,0.6345
43899,0,0.2409
43900,0,0.0743
43901,0,0.4289
43902,1,0.7885
43903,1,0.7589
43904,0,0.0086
43905,1,0.6461
43906,1,0.7911
43907,0,0.1686
43908,0,0.476
43909,0,0.0025
43910,1,0.6575
43911,0,0.2482
43912,1,0.9636
43913,0,0.0902
43914,0,0.2011
43915,0,0.1571
43916,0,0.3059
43917,1,0.9132
43918,0,0.0969
43919,1,0.7926
43920,1,0.8314
43921,0,0.4831
43922,1,0.7877
43923,0,0.2679
43924,0,0.4638
43925,0,0.2323
43926,0,0.363
43927,0,0.0511
43928,1,0.9106
43929,1,0.5665
43930,0,0.1884
43931,1,0.9648
43932,0,0.0791
43933,0,0.2812
43934,0,0.014
43935,1,0.561
43936,1,0.7778
43937,0,0.0331
43938,0,0.423
43939,0,0.3751
43940,0,0.2441
43941,1,0.9501
43942,0,0.1182
43943,0,0.0473
43944,0,0.0485
43945,1,0.7469
43946,0,0.0716
43947,0,0.1928
43948,1,0.9251
43949,1,0.5539
43950,1,0.9003
43951,1,0.5177
43952,1,0.75
43953,0,0.0297
43954,0,0.0264
43955,0,0.0147
43956,1,0.7041
43957,0,0.2746
43958,0,0.0565
43959,0,0.1255
43960,0,0.0399
43961,0,0.238
43962,0,0.2915
43963,0,0.0184
43964,0,0.1847
43965,1,0.9671
43966,1,0.6162
43967,1,0.793
43968,0,0.4275
43969,0,0.1193
43970,0,0.0816
43971,0,0.2098
43972,1,0.8969
43973,0,0.0909
43974,0,0.0164
43975,1,0.9719
43976,0,0.3362
43977,1,0.6367
43978,1,0.8429
43979,1,0.7427
43980,1,0.7212
43981,0,0.3556
43982,0,0.3214
43983,1,0.6881
43984,1,0.8986
43985,1,0.8327
43986,0,0.1428
43987,1,0.5228
43988,0,0.4248
43989,0,0.0163
43990,1,0.6082
43991,0,0.0612
43992,0,0.3105
43993,0,0.0544
43994,0,0.1035
43995,0,0.2838
43996,0,0.1422
43997,0,0.0228
43998,0,0.0315
43999,0,0.1192
44000,1,0.5342
44001,0,0.0517
44002,0,0.0466
44003,0,0.375
44004,1,0.8384
44005,1,0.7423
44006,0,0.0758
44007,0,0.0664
44008,0,0.0051
44009,0,0.0889
44010,0,0.1004
44011,0,0.0531
44012,1,0.6211
44013,0,0.299
44014,1,0.5102
44015,1,0.8335
44016,0,0.2787
44017,1,0.8059
44018,1,0.735
44019,1,0.8201
44020,1,0.8539
44021,1,0.9283
44022,0,0.0641
44023,1,0.5525
44024,0,0.2956
44025,0,0.0276
44026,0,0.3954
44027,0,0.2015
44028,0,0.0936
44029,0,0.053
44030,0,0.0337
44031,1,0.9201
44032,0,0.0343
44033,0,0.0799
44034,1,0.8017
44035,1,0.8539
44036,0,0.384
44037,1,0.9274
44038,0,0.0425
44039,0,0.0497
44040,0,0.3326
44041,0,0.0263
44042,0,0.4889
44043,0,0.2422
44044,0,0.0897
44045,0,0.0364
44046,0,0.3841
44047,0,0.2908
44048,1,0.6773
44049,1,0.6412
44050,0,0.023
44051,0,0.0552
44052,0,0.2611
44053,1,0.6406
44054,0,0.0208
44055,0,0.408
44056,0,0.1064
44057,1,0.8196
44058,1,0.7065
44059,0,0.0271
44060,0,0.4976
44061,0,0.1515
44062,0,0.1144
44063,1,0.828
44064,1,0.5544
44065,0,0.0844
44066,0,0.0908
44067,0,0.0435
44068,0,0.2107
44069,1,0.9141
44070,0,0.24
44071,0,0.1108
44072,1,0.6801
44073,0,0.1216
44074,0,0.2839
44075,0,0.4307
44076,0,0.0798
44077,0,0.3182
44078,0,0.014
44079,1,0.9415
44080,0,0.1722
44081,0,0.4124
44082,0,0.287
44083,1,0.7867
44084,1,0.9016
44085,0,0.3359
44086,1,0.865
44087,0,0.059
44088,1,0.7561
44089,0,0.2658
44090,1,0.7687
44091,0,0.3211
44092,0,0.0676
44093,0,0.4154
44094,1,0.7763
44095,1,0.9092
44096,0,0.1189
44097,1,0.6369
44098,1,0.807
44099,0,0.0633
44100,0,0.4632
44101,1,0.8632
44102,1,0.752
44103,0,0.1537
44104,0,0.0817
44105,1,0.6105
44106,1,0.6874
44107,0,0.0741
44108,1,0.6386
44109,0,0.0373
44110,0,0.2987
44111,0,0.3689
44112,1,0.647
44113,0,0.2374
44114,1,0.9578
44115,0,0.2669
44116,0,0.2179
44117,1,0.7615
44118,0,0.2334
44119,1,0.7035
44120,0,0.0183
44121,0,0.283
44122,1,0.7139
44123,1,0.7771
44124,0,0.3648
44125,0,0.1181
44126,1,0.7614
44127,0,0.0112
44128,0,0.282
44129,0,0.2614
44130,1,0.5365
44131,0,0.1534
44132,0,0.1932
44133,0,0.3133
44134,1,0.9288
44135,0,0.093
44136,0,0.163
44137,0,0.2319
44138,0,0.1782
44139,1,0.9406
44140,1,0.8514
44141,0,0.1105
44142,0,0.2021
44143,0,0.218
44144,0,0.1872
44145,0,0.4326
44146,1,0.5283
44147,1,0.5706
44148,0,0.0733
44149,0,0.056
44150,0,0.0526
44151,1,0.586
44152,1,0.7588
44153,1,0.5363
44154,0,0.2566
44155,0,0.1887
44156,0,0.4003
44157,1,0.6351
44158,0,0.2645
44159,0,0.0158
44160,0,0.0689
44161,0,0.3111
44162,0,0.213
44163,0,0.2118
44164,1,0.7724
44165,0,0.0999
44166,0,0.0404
44167,1,0.54
44168,0,0.4026
44169,0,0.192
44170,0,0.0931
44171,0,0.0553
44172,0,0.0784
44173,0,0.2179
44174,0,0.2571
44175,1,0.8431
44176,0,0.0903
44177,0,0.022
44178,1,0.8346
44179,0,0.1091
44180,1,0.5374
44181,0,0.3184
44182,1,0.8322
44183,0,0.2124
44184,1,0.9238
44185,0,0.2916
44186,1,0.7588
44187,1,0.9046
44188,0,0.0827
44189,0,0.0544
44190,1,0.5993
44191,0,0.0505
44192,0,0.3764
44193,0,0.072
44194,1,0.8926
44195,1,0.6311
44196,0,0.1813
44197,0,0.0286
44198,0,0.3445
44199,0,0.1791
44200,0,0.2378
44201,1,0.8084
44202,0,0.0182
44203,0,0.0553
44204,0,0.1067
44205,1,0.5496
44206,0,0.0051
44207,0,0.0176
44208,1,0.924
44209,1,0.7541
44210,0,0.0153
44211,0,0.3654
44212,1,0.7897
44213,0,0.0209
44214,0,0.0354
44215,0,0.1192
44216,0,0.155
44217,0,0.1029
44218,0,0.1317
44219,1,0.9471
44220,0,0.3625
44221,0,0.0043
44222,0,0.069
44223,0,0.0002
44224,1,0.8718
44225,0,0.083
44226,0,0.3649
44227,0,0.1109
44228,0,0.4579
44229,0,0.0637
44230,0,0.0506
44231,1,0.7599
44232,1,0.6579
44233,0,0.1186
44234,0,0.2294
44235,0,0.0667
44236,1,0.8586
44237,0,0.4518
44238,1,0.6137
44239,0,0.206
44240,0,0.0666
44241,0,0.0291
44242,1,0.8715
44243,1,0.5254
44244,0,0.0961
44245,0,0.1206
44246,0,0.3887
44247,0,0.3372
44248,1,0.6453
44249,0,0.0719
44250,1,0.5908
44251,1,0.7814
44252,1,0.7809
44253,1,0.8253
44254,0,0.0727
44255,0,0.0419
44256,0,0.3648
44257,1,0.8524
44258,0,0.4483
44259,0,0.184
44260,0,0.1472
44261,1,0.8978
44262,0,0.3599
44263,1,0.9171
44264,0,0.0351
44265,0,0.1037
44266,0,0.0914
44267,1,0.6753
44268,1,0.6102
44269,0,0.0497
44270,0,0.4706
44271,1,0.8152
44272,1,0.5578
44273,0,0.0247
44274,0,0.0165
44275,0,0.1134
44276,1,0.7308
44277,1,0.6771
44278,0,0.2832
44279,0,0.0142
44280,0,0.361
44281,0,0.1678
44282,0,0.0757
44283,0,0.3484
44284,0,0.3718
44285,0,0.3982
44286,1,0.6801
44287,0,0.1608
44288,1,0.6229
44289,1,0.8685
44290,0,0.0193
44291,1,0.9527
44292,0,0.0139
44293,1,0.7382
44294,1,0.6049
44295,0,0.1855
44296,1,0.8504
44297,0,0.0439
44298,0,0.1784
44299,1,0.7605
44300,0,0.0348
44301,1,0.7008
44302,0,0.3583
44303,0,0.268
44304,0,0.0082
44305,0,0.0902
44306,1,0.8876
44307,0,0.1283
44308,0,0.1054
44309,0,0.0919
44310,1,0.6601
44311,0,0.0367
44312,0,0.1128
44313,1,0.7429
44314,1,0.5673
44315,0,0.4107
44316,0,0.0605
44317,0,0.134
44318,0,0.0687
44319,1,0.8435
44320,0,0.0401
44321,0,0.4784
44322,1,0.6579
44323,0,0.0621
44324,0,0.3328
44325,0,0.4616
44326,0,0.2004
44327,0,0.0179
44328,0,0.4006
44329,0,0.1504
44330,0,0.0634
44331,1,0.6308
44332,0,0.4561
44333,0,0.2769
44334,0,0.1902
44335,0,0.4508
44336,0,0.0067
44337,0,0.021
44338,0,0.299
44339,0,0.3316
44340,0,0.2298
44341,0,0.4131
44342,1,0.5448
44343,1,0.7313
44344,0,0.244
44345,0,0.0206
44346,0,0.1101
44347,0,0.4965
44348,0,0.1565
44349,0,0.1146
44350,0,0.3419
44351,0,0.0268
44352,0,0.4894
44353,0,0.0517
44354,0,0.0452
44355,1,0.8771
44356,0,0.0177
44357,1,0.6719
44358,0,0.3896
44359,1,0.5118
44360,1,0.8659
44361,0,0.385
44362,0,0.2162
44363,0,0.0074
44364,0,0.1135
44365,0,0.3376
44366,0,0.2809
44367,0,0.0477
44368,1,0.9124
44369,0,0.3212
44370,1,0.7343
44371,0,0.0024
44372,0,0.0469
44373,0,0.3027
44374,0,0.0304
44375,0,0.43
44376,1,0.8589
44377,1,0.739
44378,0,0.4255
44379,1,0.762
44380,1,0.7683
44381,1,0.6111
44382,0,0.2506
44383,1,0.5206
44384,1,0.6622
44385,0,0.0933
44386,0,0.3429
44387,0,0.0328
44388,1,0.5094
44389,0,0.1943
44390,0,0.0029
44391,0,0.3655
44392,0,0.3638
44393,1,0.5256
44394,1,0.9404
44395,0,0.0973
44396,0,0.0845
44397,1,0.6899
44398,0,0.0593
44399,0,0.0151
44400,1,0.5294
44401,0,0.3716
44402,1,0.7065
44403,0,0.3314
44404,0,0.2001
44405,1,0.7933
44406,1,0.9052
44407,0,0.1107
44408,1,0.6905
44409,1,0.8587
44410,0,0.4961
44411,1,0.9
44412,0,0.0409
44413,0,0.3272
44414,1,0.6659
44415,0,0.2786
44416,0,0.1118
44417,1,0.8219
44418,1,0.9403
44419,0,0.0393
44420,0,0.0591
44421,0,0.0349
44422,0,0.0692
44423,0,0.1345
44424,0,0.1673
44425,1,0.5481
44426,0,0.4121
44427,1,0.9471
44428,0,0.1658
44429,0,0.1827
44430,0,0.1929
44431,0,0.0056
44432,0,0.0116
44433,0,0.4735
44434,0,0.1501
44435,0,0.0485
44436,1,0.8504
44437,0,0.3992
44438,0,0.0419
44439,0,0.0829
44440,0,0.21
44441,1,0.5744
44442,0,0.2194
44443,1,0.6393
44444,0,0.263
44445,1,0.938
44446,0,0.3712
44447,0,0.0505
44448,0,0.1796
44449,1,0.6692
44450,0,0.0757
44451,1,0.5385
44452,1,0.5125
44453,1,0.6957
44454,1,0.7287
44455,1,0.9071
44456,0,0.0853
44457,1,0.7884
44458,0,0.047
44459,0,0.0329
44460,0,0.0144
44461,0,0.0494
44462,0,0.1662
44463,1,0.695
44464,0,0.2683
44465,0,0.0382
44466,1,0.6466
44467,0,0.148
44468,0,0.0552
44469,0,0.2879
44470,0,0.0491
44471,0,0.0561
44472,1,0.7703
44473,1,0.608
44474,0,0.272
44475,0,0.1032
44476,0,0.0158
44477,0,0.0029
44478,1,0.5354
44479,0,0.2006
44480,0,0.0553
44481,0,0.4349
44482,0,0.1175
44483,1,0.8842
44484,0,0.0495
44485,0,0.1833
44486,1,0.8894
44487,0,0.196
44488,0,0.1678
44489,1,0.9075
44490,1,0.7661
44491,1,0.6378
44492,1,0.9238
44493,1,0.6101
44494,1,0.8997
44495,1,0.6419
44496,1,0.7578
44497,0,0.1026
44498,0,0.0139
44499,0,0.4629
44500,0,0.0365
44501,0,0.1116
44502,1,0.865
44503,1,0.6341
44504,0,0.3966
44505,0,0.1616
44506,0,0.1426
44507,0,0.0104
44508,0,0.0556
44509,1,0.7162
44510,1,0.9002
44511,1,0.7685
44512,0,0.072
44513,1,0.835
44514,1,0.5199
44515,0,0.0259
44516,1,0.5553
44517,0,0.0282
44518,0,0.0922
44519,0,0.0046
44520,0,0.435
44521,0,0.0339
44522,0,0.0565
44523,0,0.383
44524,1,0.6262
44525,0,0.4932
44526,0,0.4642
44527,0,0.1226
44528,0,0.0921
44529,0,0.0759
44530,0,0.0254
44531,1,0.9354
44532,0,0.1547
44533,0,0.4249
44534,0,0.0761
44535,1,0.6844
44536,0,0.1033
44537,1,0.9202
44538,1,0.8045
44539,0,0.2661
44540,0,0.4524
44541,1,0.7487
44542,1,0.8442
44543,0,0.2285
44544,0,0.1509
44545,0,0.4654
44546,0,0.1558
44547,0,0.034
44548,0,0.0915
44549,0,0.2361
44550,0,0.2778
44551,0,0.2696
44552,1,0.8271
44553,1,0.527
44554,0,0.3493
44555,1,0.6402
44556,0,0.1393
44557,0,0.3082
44558,0,0.0029
44559,0,0.2259
44560,0,0.4194
44561,1,0.8731
44562,1,0.8324
44563,1,0.8839
44564,0,0.2105
44565,0,0.1659
44566,1,0.6732
44567,0,0.2079
44568,1,0.8232
44569,0,0.1017
44570,1,0.5417
44571,0,0.4277
44572,1,0.736
44573,0,0.093
44574,0,0.0542
44575,0,0.0091
44576,0,0.3675
44577,1,0.905
44578,1,0.7999
44579,1,0.8896
44580,1,0.8029
44581,1,0.7777
44582,0,0.2035
44583,0,0.0724
44584,0,0.0085
44585,0,0.4279
44586,0,0.0378
44587,0,0.2779
44588,0,0.4667
44589,0,0.0219
44590,0,0.2092
44591,0,0.3732
44592,0,0.0291
44593,0,0.4541
44594,0,0.4342
44595,1,0.5453
44596,0,0.153
44597,1,0.8316
44598,0,0.3013
44599,0,0.1524
44600,0,0.178
44601,0,0.184
44602,1,0.6292
44603,0,0.2346
44604,1,0.9264
44605,0,0.0337
44606,0,0.1607
44607,0,0.1353
44608,1,0.8668
44609,0,0.1135
44610,0,0.4964
44611,1,0.7323
44612,0,0.2342
44613,1,0.8855
44614,0,0.2009
44615,0,0.3885
44616,0,0.0286
44617,0,0.4512
44618,1,0.8545
44619,1,0.9516
44620,1,0.8483
44621,1,0.7374
44622,1,0.7271
44623,0,0.1128
44624,0,0.1468
44625,0,0.1038
44626,0,0.0629
44627,1,0.9208
44628,0,0.1096
44629,0,0.3998
44630,0,0.2936
44631,0,0.0231
44632,0,0.103
44633,1,0.547
44634,0,0.0954
44635,0,0.0248
44636,0,0.0733
44637,0,0.0127
44638,0,0.0366
44639,0,0.0163
44640,1,0.7656
44641,0,0.0192
44642,1,0.7374
44643,0,0.022
44644,1,0.7349
44645,0,0.1955
44646,1,0.8109
44647,0,0.1732
44648,0,0.3638
44649,1,0.8769
44650,0,0.2829
44651,1,0.611
44652,1,0.8518
44653,0,0.0534
44654,0,0.0337
44655,0,0.4188
44656,0,0.0748
44657,0,0.4899
44658,1,0.8703
44659,0,0.1833
44660,1,0.7435
44661,0,0.1554
44662,0,0.1266
44663,0,0.3526
44664,0,0.3122
44665,1,0.9
44666,0,0.0353
44667,0,0.0062
44668,0,0.2148
44669,1,0.8041
44670,1,0.7265
44671,0,0.285
44672,0,0.0401
44673,0,0.0642
44674,0,0.0828
44675,1,0.7562
44676,0,0.0672
44677,0,0.1175
44678,0,0.103
44679,1,0.7584
44680,0,0.0189
44681,1,0.7495
44682,0,0.0447
44683,1,0.842
44684,1,0.7576
44685,1,0.8369
44686,0,0.2933
44687,0,0.2414
44688,1,0.8181
44689,1,0.8362
44690,1,0.5664
44691,0,0.0434
44692,0,0.2331
44693,0,0.4272
44694,0,0.0868
44695,1,0.7504
44696,0,0.0826
44697,0,0.0103
44698,0,0.0676
44699,1,0.8288
44700,1,0.861
44701,1,0.7468
44702,0,0.0184
44703,0,0.0917
44704,0,0.3858
44705,1,0.9004
44706,0,0.4246
44707,0,0.2415
44708,1,0.8475
44709,0,0.0714
44710,0,0.2958
44711,0,0.0621
44712,0,0.4631
44713,0,0.0075
44714,1,0.76
44715,1,0.9277
44716,1,0.8426
44717,0,0.2594
44718,1,0.691
44719,1,0.8571
44720,1,0.7742
44721,1,0.7494
44722,0,0.3488
44723,0,0.0301
44724,1,0.5093
44725,1,0.8487
44726,0,0.0632
44727,0,0.3506
44728,0,0.1784
44729,1,0.5939
44730,1,0.5524
44731,0,0.4249
44732,0,0.493
44733,0,0.1792
44734,0,0.215
44735,0,0.33
44736,1,0.6983
44737,0,0.0785
44738,1,0.5268
44739,1,0.6843
44740,1,0.8257
44741,0,0.0123
44742,0,0.0374
44743,1,0.8576
44744,1,0.7462
44745,0,0.3233
44746,0,0.0135
44747,1,0.6972
44748,0,0.0521
44749,1,0.9083
44750,0,0.0211
44751,0,0.4266
44752,0,0.4726
44753,1,0.8842
44754,0,0.1079
44755,0,0.0744
44756,0,0.0162
44757,0,0.0845
44758,0,0.0871
44759,1,0.7593
44760,0,0.0776
44761,0,0.0338
44762,0,0.0454
44763,0,0.2417
44764,0,0.2162
44765,0,0.0017
44766,0,0.1434
44767,1,0.6035
44768,1,0.5241
44769,0,0.3348
44770,0,0.2039
44771,0,0.0754
44772,1,0.771
44773,0,0.4373
44774,0,0.4769
44775,1,0.5933
44776,1,0.8016
44777,0,0.44
44778,1,0.7938
44779,0,0.278
44780,0,0.0279
44781,0,0.2508
44782,0,0.1846
44783,0,0.0619
44784,0,0.0179
44785,0,0.1954
44786,0,0.3156
44787,0,0.1212
44788,1,0.9391
44789,1,0.6426
44790,0,0.0039
44791,0,0.1078
44792,0,0.1322
44793,1,0.9185
44794,0,0.1131
44795,0,0.2984
44796,0,0.0186
44797,0,0.0251
44798,1,0.7502
44799,1,0.802
44800,0,0.3097
44801,0,0.259
44802,0,0.0531
44803,1,0.545
44804,0,0.4028
44805,1,0.5807
44806,0,0.117
44807,1,0.92
44808,0,0.0119
44809,0,0.3356
44810,0,0.1306
44811,0,0.1152
44812,0,0.0007
44813,0,0.1302
44814,1,0.5284
44815,0,0.2552
44816,0,0.0788
44817,1,0.7985
44818,1,0.817
44819,0,0.1237
44820,0,0.4175
44821,1,0.8151
44822,1,0.7404
44823,0,0.1536
44824,0,0.1916
44825,1,0.5867
44826,0,0.3626
44827,1,0.6425
44828,1,0.8792
44829,1,0.6021
44830,0,0.0749
44831,0,0.2761
44832,1,0.7844
44833,0,0.4329
44834,0,0.0062
44835,0,0.0827
44836,1,0.6883
44837,1,0.7525
44838,0,0.203
44839,0,0.0814
44840,0,0.1081
44841,0,0.3918
44842,0,0.0345
44843,1,0.5006
44844,0,0.3602
44845,0,0.0664
44846,0,0.0817
44847,0,0.1001
44848,1,0.5879
44849,1,0.7971
44850,0,0.0941
44851,0,0.4243
44852,1,0.6902
44853,0,0.4488
44854,0,0.2097
44855,0,0.0218
44856,1,0.5544
44857,0,0.294
44858,0,0.1116
44859,0,0.4897
44860,0,0.2895
44861,0,0.2125
44862,1,0.6486
44863,0,0.2747
44864,0,0.2167
44865,1,0.6546
44866,0,0.4355
44867,0,0.0379
44868,1,0.8362
44869,0,0.0985
44870,0,0.1894
44871,1,0.6485
44872,1,0.5858
44873,1,0.5661
44874,1,0.9152
44875,1,0.6238
44876,1,0.9155
44877,0,0.0661
44878,0,0.0003
44879,0,0.0242
44880,0,0.0732
44881,0,0.1278
44882,0,0.0093
44883,1,0.7567
44884,0,0.3329
44885,1,0.7107
44886,0,0.0176
44887,0,0.2506
44888,1,0.5223
44889,1,0.7649
44890,1,0.5813
44891,0,0.0
44892,0,0.1324
44893,0,0.0099
44894,1,0.7289
44895,0,0.0537
44896,0,0.2611
44897,0,0.3143
44898,0,0.0284
44899,1,0.624
44900,0,0.2464
44901,0,0.0724
44902,0,0.1827
44903,0,0.0413
44904,0,0.0501
44905,0,0.0234
44906,0,0.337
44907,0,0.0883
44908,1,0.824
44909,0,0.4535
44910,1,0.7653
44911,0,0.1118
44912,0,0.0592
44913,0,0.2999
44914,1,0.861
44915,0,0.3885
44916,1,0.8581
44917,1,0.6665
44918,0,0.0841
44919,0,0.0206
44920,1,0.8676
44921,1,0.9361
44922,0,0.4846
44923,0,0.0889
44924,0,0.0818
44925,0,0.2674
44926,0,0.0761
